Datetime,Open,High,Low,Close,Volume
2022-11-17 09:30:00,136.19000244140625,136.19000244140625,136.19000244140625,136.19000244140625,2321.0
2022-11-17 09:31:00,136.3699951171875,136.3699951171875,136.3699951171875,136.3699951171875,525.0
2022-11-17 09:32:00,136.11000061035156,136.2100067138672,136.11000061035156,136.2100067138672,510.0
2022-11-17 09:33:00,,,,,
2022-11-17 09:34:00,135.8699951171875,135.8699951171875,135.86000061035156,135.86000061035156,536.0
2022-11-17 09:35:00,,,,,
2022-11-17 09:36:00,,,,,
2022-11-17 09:37:00,,,,,
2022-11-17 09:38:00,136.22999572753906,136.22999572753906,136.1280059814453,136.22999572753906,1913.0
2022-11-17 09:39:00,,,,,
2022-11-17 09:40:00,,,,,
2022-11-17 09:41:00,,,,,
2022-11-17 09:42:00,136.91000366210938,136.91000366210938,136.91000366210938,136.91000366210938,824.0
2022-11-17 09:43:00,,,,,
2022-11-17 09:44:00,,,,,
2022-11-17 09:45:00,136.93499755859375,136.97000122070312,136.6699981689453,136.97000122070312,1032.0
2022-11-17 09:46:00,,,,,
2022-11-17 09:47:00,136.65499877929688,136.97999572753906,136.4499969482422,136.77999877929688,5867.0
2022-11-17 09:48:00,136.57000732421875,136.57000732421875,136.39999389648438,136.39999389648438,382.0
2022-11-17 09:49:00,136.36000061035156,136.36000061035156,136.36000061035156,136.36000061035156,357.0
2022-11-17 09:50:00,,,,,
2022-11-17 09:51:00,,,,,
2022-11-17 09:52:00,136.44500732421875,136.44500732421875,136.44500732421875,136.44500732421875,219.0
2022-11-17 09:53:00,136.5500030517578,136.5500030517578,136.5500030517578,136.5500030517578,378.0
2022-11-17 09:54:00,136.5800018310547,136.5800018310547,136.5800018310547,136.5800018310547,618.0
2022-11-17 09:55:00,,,,,
2022-11-17 09:56:00,136.24000549316406,136.24000549316406,136.0399932861328,136.0399932861328,722.0
2022-11-17 09:57:00,,,,,
2022-11-17 09:58:00,136.1678924560547,136.44000244140625,136.1678924560547,136.44000244140625,1105.0
2022-11-17 09:59:00,136.39500427246094,136.39500427246094,136.27999877929688,136.3350067138672,919.0
2022-11-17 10:00:00,,,,,
2022-11-17 10:01:00,136.3800048828125,136.75,136.3800048828125,136.74000549316406,1853.0
2022-11-17 10:02:00,,,,,
2022-11-17 10:03:00,,,,,
2022-11-17 10:04:00,,,,,
2022-11-17 10:05:00,,,,,
2022-11-17 10:06:00,136.94000244140625,136.94000244140625,136.92999267578125,136.92999267578125,658.0
2022-11-17 10:07:00,,,,,
2022-11-17 10:08:00,137.14999389648438,137.14999389648438,137.14999389648438,137.14999389648438,312.0
2022-11-17 10:09:00,137.09500122070312,137.09500122070312,137.09500122070312,137.09500122070312,189.0
2022-11-17 10:10:00,136.9600067138672,136.9600067138672,136.7899932861328,136.7899932861328,1266.0
2022-11-17 10:11:00,136.8350067138672,136.8350067138672,136.82000732421875,136.82000732421875,978.0
2022-11-17 10:12:00,136.77999877929688,136.77999877929688,136.77999877929688,136.77999877929688,173.0
2022-11-17 10:13:00,136.9199981689453,136.9199981689453,136.9199981689453,136.9199981689453,181.0
2022-11-17 10:14:00,136.79379272460938,137.05999755859375,136.79379272460938,137.05999755859375,1239.0
2022-11-17 10:15:00,137.08999633789062,137.08999633789062,137.08999633789062,137.08999633789062,150.0
2022-11-17 10:16:00,137.11000061035156,137.25,137.11000061035156,137.25,1385.0
2022-11-17 10:17:00,137.3000030517578,137.3000030517578,137.17999267578125,137.17999267578125,382.0
2022-11-17 10:18:00,137.35000610351562,137.35000610351562,137.33999633789062,137.35000610351562,979.0
2022-11-17 10:19:00,,,,,
2022-11-17 10:20:00,137.3000030517578,137.47000122070312,137.3000030517578,137.47000122070312,409.0
2022-11-17 10:21:00,137.35000610351562,137.35000610351562,137.17999267578125,137.2100067138672,2819.0
2022-11-17 10:22:00,137.27999877929688,137.3300018310547,137.27999877929688,137.3300018310547,1124.0
2022-11-17 10:23:00,137.41000366210938,137.5,137.30999755859375,137.36000061035156,1347.0
2022-11-17 10:24:00,137.44000244140625,137.44000244140625,137.3699951171875,137.42999267578125,1039.0
2022-11-17 10:25:00,137.57000732421875,137.63999938964844,137.57000732421875,137.6300048828125,2061.0
2022-11-17 10:26:00,,,,,
2022-11-17 10:27:00,137.60000610351562,137.60000610351562,137.47999572753906,137.47999572753906,1241.0
2022-11-17 10:28:00,137.64999389648438,137.69000244140625,137.64999389648438,137.69000244140625,1005.0
2022-11-17 10:29:00,,,,,
2022-11-17 10:30:00,137.86000061035156,137.86000061035156,137.86000061035156,137.86000061035156,121.0
2022-11-17 10:31:00,137.83999633789062,137.83999633789062,137.5500030517578,137.58999633789062,602.0
2022-11-17 10:32:00,137.72000122070312,137.72000122070312,137.72000122070312,137.72000122070312,332.0
2022-11-17 10:33:00,137.5500030517578,137.5500030517578,137.53500366210938,137.53500366210938,443.0
2022-11-17 10:34:00,137.55499267578125,137.55499267578125,137.2899932861328,137.50999450683594,1880.0
2022-11-17 10:35:00,137.4250030517578,137.5399932861328,137.4250030517578,137.5399932861328,954.0
2022-11-17 10:36:00,137.6300048828125,137.72000122070312,137.6199951171875,137.72000122070312,957.0
2022-11-17 10:37:00,137.7899932861328,137.85000610351562,137.7899932861328,137.85000610351562,235.0
2022-11-17 10:38:00,137.7899932861328,137.7899932861328,137.7899932861328,137.7899932861328,206.0
2022-11-17 10:39:00,137.8300018310547,137.8300018310547,137.8300018310547,137.8300018310547,855.0
2022-11-17 10:40:00,137.66000366210938,137.83999633789062,137.66000366210938,137.83999633789062,1321.0
2022-11-17 10:41:00,137.63999938964844,137.63999938964844,137.63999938964844,137.63999938964844,226.0
2022-11-17 10:42:00,137.74000549316406,137.75,137.74000549316406,137.75,777.0
2022-11-17 10:43:00,137.82000732421875,137.82000732421875,137.82000732421875,137.82000732421875,1045.0
2022-11-17 10:44:00,137.97000122070312,137.97000122070312,137.97000122070312,137.97000122070312,224.0
2022-11-17 10:45:00,137.97999572753906,137.97999572753906,137.97999572753906,137.97999572753906,824.0
2022-11-17 10:46:00,138.0399932861328,138.0399932861328,138.0399932861328,138.0399932861328,250.0
